tconst,averageRating,numVotes
tt0183575,4.5,61
tt0183576,7.8,16
tt0183581,5.0,9
tt0183589,7.3,391
tt0183590,6.6,235
tt0183591,3.9,37
tt0183593,8.1,8
tt0183594,7.3,35
tt0183595,7.4,174
tt0183597,5.6,467
tt0183598,5.3,37
tt0183599,5.5,65
tt0183600,3.5,15
tt0183601,6.7,76
tt0183605,5.8,77
tt0183607,4.7,232
tt0183611,6.9,350
tt0183613,6.0,804
tt0183614,6.3,70
tt0183617,6.1,101
tt0183622,5.6,11
tt0183624,4.3,18
tt0183627,6.3,9
tt0183632,3.7,66
tt0183633,4.3,18
tt0183639,5.2,113
tt0183640,7.4,14
tt0183641,4.9,224
tt0183649,7.1,234765
tt0183652,3.6,13
tt0183654,6.4,10
tt0183658,4.4,50
tt0183659,7.0,25477
tt0183669,7.1,18
tt0183675,7.0,12
tt0183676,4.6,57
tt0183677,4.4,9
tt0183680,6.1,8
tt0183681,5.9,36
tt0183685,7.7,17
tt0183693,5.5,190
tt0183696,3.0,45
tt0183700,6.3,62
tt0183704,6.8,201
tt0183708,6.1,84
tt0183709,6.5,10
tt0183710,7.1,403
tt0183711,5.4,7
tt0183713,4.6,7
tt0183717,4.6,250
tt0183719,6.0,8
tt0183725,5.6,47
tt0183736,5.9,48
tt0183741,7.0,6
tt0183742,6.0,148
tt0183743,7.0,16
tt0183744,6.3,61
tt0183752,4.8,90
tt0183754,4.4,39
tt0183760,5.8,23
tt0183761,2.3,41
tt0183762,5.0,23
tt0183763,6.6,16
tt0183765,7.6,8
tt0183766,4.3,119
tt0183767,6.0,26
tt0183768,4.9,35
tt0183773,7.0,15
tt0183777,5.4,29
tt0183779,6.6,124
tt0183781,5.4,5
tt0183787,7.0,8
tt0183789,5.8,19
tt0183790,6.9,155996
tt0183792,5.3,31
tt0183795,7.0,12
tt0183796,4.2,33
tt0183798,6.9,52
tt0183800,5.5,37
tt0183801,3.7,46
tt0183802,6.4,99
tt0183803,6.9,19
tt0183808,5.1,470
tt0183815,7.6,41
tt0183817,2.4,238
tt0183828,7.4,640
tt0183833,5.0,46
tt0183834,1.9,18
tt0183840,4.8,11
tt0183845,5.6,46
tt0183859,4.0,17
tt0183860,6.3,51
tt0183861,2.6,18
tt0183862,6.3,76
tt0183865,5.2,37
tt0183869,6.5,47153
tt0183870,5.2,13
tt0183873,5.8,274
tt0183874,4.8,26
tt0183875,7.2,67
tt0183879,5.4,34
tt0183880,6.2,31
tt0183882,3.7,105
tt0183884,5.5,618
tt0183885,6.3,117
tt0183887,5.5,97
tt0183889,6.8,50
tt0183892,4.8,263
tt0183898,7.8,37
tt0183899,5.0,11
tt0183902,6.2,87
tt0183904,7.3,6
tt0183908,6.4,56
tt0183912,5.7,14
tt0183915,4.8,12
tt0183918,6.0,5
tt0183921,4.9,9
tt0183933,6.0,29
tt0183934,6.4,21
tt0183935,6.3,23
tt0183938,5.5,70
tt0183939,6.8,6
tt0183943,4.9,95
tt0183946,6.5,86
tt0183948,4.6,146
tt0183957,5.9,44
tt0183958,4.2,265
tt0183961,6.3,68
tt0183962,4.7,50
tt0183963,6.8,94
tt0183965,7.3,31
tt0183973,3.7,47
tt0183975,7.4,8
tt0183979,3.1,179
tt0183981,3.5,67
tt0183987,6.4,37
tt0183992,6.1,2280
tt0183994,5.1,10
tt0183995,5.1,8
tt0183996,6.2,6
tt0183997,7.1,627
tt0184005,5.3,2228
tt0184009,6.0,26
tt0184016,4.4,136
tt0184018,5.3,185
tt0184019,6.1,175
tt0184021,8.0,28
tt0184030,6.8,58
tt0184033,7.6,54
tt0184036,7.7,17
tt0184038,8.6,60
tt0184045,6.8,5
tt0184046,5.6,55
tt0184047,6.5,66
tt0184048,6.8,87
tt0184051,3.6,25
tt0184054,4.2,17
tt0184056,7.1,12
tt0184057,4.5,27
tt0184060,6.3,11
tt0184066,6.1,33
tt0184071,7.3,77
tt0184073,5.0,25
tt0184075,7.3,69
tt0184079,7.1,561
tt0184080,7.2,12
tt0184087,3.6,7
tt0184115,7.0,565
tt0184177,6.2,25
tt0184178,6.8,184
tt0184179,5.9,21
tt0184190,5.8,34
tt0184195,5.4,29
tt0184208,6.6,13
tt0184214,4.6,8
tt0184215,6.4,225
tt0184216,5.0,21
tt0184217,6.2,38
tt0184218,6.7,142
tt0184220,6.0,100
tt0184223,6.8,43
tt0184226,5.2,5
tt0184229,6.4,36
tt0184231,7.2,302
tt0184232,7.6,10
tt0184233,6.6,62
tt0184234,6.4,9
tt0184235,6.1,230
tt0184239,6.0,22
tt0184240,6.6,362
tt0184245,7.5,20
tt0184246,3.9,24
tt0184249,7.1,8
tt0184254,7.1,585
tt0184255,6.7,6
tt0184258,6.8,31
tt0184259,5.0,21
tt0184264,7.3,12
tt0184275,7.9,12
tt0184276,4.0,66
tt0184282,7.6,5
tt0184286,5.9,25
tt0184293,5.9,8
tt0184298,7.4,10
tt0184302,5.0,83
tt0184303,6.6,44
tt0184308,6.5,14
tt0184309,6.5,68
tt0184310,5.9,113
tt0184316,8.2,959
tt0184321,6.3,21
tt0184322,7.2,47
tt0184325,5.2,9
tt0184326,6.5,14
tt0184327,6.9,84
tt0184334,6.9,14
tt0184338,3.8,14
tt0184339,6.0,24
tt0184342,7.9,14
tt0184349,6.5,38
tt0184354,6.2,481
tt0184357,6.5,31
tt0184362,5.6,25
tt0184366,5.8,217
tt0184370,4.9,14
tt0184375,7.0,182
tt0184378,5.9,16
tt0184384,6.3,100
tt0184387,7.1,15
tt0184392,6.3,74
tt0184395,5.7,146
tt0184396,6.7,74
tt0184398,6.1,9
tt0184399,4.9,29
tt0184401,6.6,16
tt0184402,5.5,10
tt0184403,6.1,75
tt0184405,6.2,5
tt0184418,6.1,78
tt0184426,6.5,8
tt0184433,5.4,12
tt0184435,6.7,86
tt0184436,7.1,235
tt0184437,5.2,6
tt0184439,7.2,73
tt0184440,5.7,29
tt0184446,8.2,9
tt0184447,6.1,9
tt0184452,6.5,115
tt0184457,4.6,129
tt0184463,2.7,746
tt0184468,5.4,37
tt0184471,6.9,279
tt0184475,2.7,14
tt0184476,4.6,8
tt0184483,7.1,83
tt0184488,5.8,11
tt0184495,6.9,22
tt0184496,6.5,41
tt0184503,7.4,2008
tt0184504,4.8,30
tt0184505,5.3,19
tt0184510,6.0,573
tt0184511,6.4,59
tt0184512,7.6,313
tt0184513,5.1,20
tt0184514,4.5,10
tt0184516,5.4,14
tt0184526,6.1,10255
tt0184537,6.9,23
tt0184541,5.9,17
tt0184543,7.7,542
tt0184544,7.1,10
tt0184546,7.6,89
tt0184549,4.7,11
tt0184551,6.2,12
tt0184553,6.7,109
tt0184567,7.4,20
tt0184572,5.6,9
tt0184577,6.0,6
tt0184580,4.4,9
tt0184581,4.6,18
tt0184596,6.9,428
tt0184607,8.1,7
tt0184609,7.0,20
tt0184610,6.2,144
tt0184612,6.5,13
tt0184614,7.0,5
tt0184615,6.3,114
tt0184618,6.0,49
tt0184619,5.0,31
tt0184622,6.5,65
tt0184623,7.0,7
tt0184624,6.5,8
tt0184633,6.4,16
tt0184634,4.1,46
tt0184635,6.7,101
tt0184636,6.6,27
tt0184646,6.7,25
tt0184649,6.5,275
tt0184650,6.4,38
tt0184651,4.6,9
tt0184653,6.7,54
tt0184654,6.5,13
tt0184655,5.7,18
tt0184659,6.3,40
tt0184662,5.9,29
tt0184668,6.9,17
tt0184672,4.3,15
tt0184678,5.5,358
tt0184694,6.8,31
tt0184698,5.4,42
tt0184703,5.4,30
tt0184709,6.6,11
tt0184714,5.4,8
tt0184716,6.7,6
tt0184719,7.0,263
tt0184721,5.2,26
tt0184726,6.1,119
tt0184737,6.2,6
tt0184738,5.2,113
tt0184739,6.9,214
tt0184743,3.8,29
tt0184744,6.1,53
tt0184745,6.3,17
tt0184746,6.6,14
tt0184748,6.6,79
tt0184750,6.3,19
tt0184755,5.2,26
tt0184756,8.6,8272
tt0184757,6.1,11
tt0184758,6.2,40
tt0184759,5.3,18
tt0184763,4.1,7
tt0184765,8.2,44
tt0184767,6.5,53
tt0184772,7.1,56
tt0184774,6.2,27
tt0184780,3.4,16
tt0184782,7.1,119
tt0184784,8.7,7
tt0184789,6.7,6
tt0184790,5.3,29
tt0184791,6.1,18465
tt0184792,6.3,15
tt0184793,5.5,32
tt0184794,6.3,62
tt0184796,6.5,10
tt0184804,3.6,170
tt0184810,7.1,28
tt0184814,6.5,24
tt0184815,7.4,81
tt0184816,7.3,50
tt0184818,7.3,44
tt0184819,6.3,220
tt0184822,5.6,28
tt0184823,7.7,548
tt0184824,7.1,260
tt0184826,7.1,33
tt0184827,4.4,14
tt0184831,6.5,17
tt0184832,7.1,19
tt0184833,2.9,46
tt0184838,7.0,40
tt0184839,6.6,14
tt0184840,7.4,13
tt0184841,5.3,10
tt0184850,5.0,22
tt0184858,5.7,35202
tt0184869,4.1,8
tt0184870,7.0,9
tt0184872,7.6,2170
tt0184875,7.3,49
tt0184878,6.3,141
tt0184879,6.9,28
tt0184881,7.2,339
tt0184883,7.2,25
tt0184884,6.8,24
tt0184887,7.1,8
tt0184893,5.1,16
tt0184894,6.6,110854
tt0184896,5.8,48
tt0184899,6.1,15
tt0184901,7.2,108
tt0184902,5.5,14
tt0184905,5.9,37
tt0184907,5.0,10622
tt0184909,3.9,15
tt0184915,5.3,72
tt0184921,5.8,15
tt0184927,5.1,7
tt0184936,7.1,221
tt0184937,6.6,200
tt0184939,7.1,105
tt0184940,6.4,96
tt0184942,4.7,18
tt0184943,7.2,5
tt0184944,3.9,8
tt0184948,4.6,108
tt0184950,7.9,915
tt0184958,7.5,12
tt0184961,6.6,44
tt0184963,5.6,93
tt0184964,7.3,299
tt0184969,7.2,336
tt0184970,4.2,12
tt0184973,6.8,86
tt0184974,6.1,63
tt0184975,6.1,14
tt0184977,6.0,7
tt0184979,7.1,152
tt0184982,6.3,51
tt0184983,4.8,17
tt0184984,6.6,47
tt0184986,4.4,7
tt0184987,7.7,6
tt0184994,7.1,7
tt0184999,8.0,21
tt0185007,5.2,246
tt0185014,7.4,58426
tt0185015,6.5,31
tt0185016,7.0,34
tt0185018,6.1,63
tt0185019,5.6,11
tt0185021,4.5,6
tt0185023,4.8,9
tt0185027,5.4,258
tt0185028,5.3,56
tt0185033,5.1,7
tt0185039,6.2,39
tt0185041,7.1,13
tt0185042,7.0,44
tt0185043,7.3,6
tt0185047,6.2,5
tt0185048,7.1,31
tt0185101,6.2,1594
tt0185125,7.9,79964
tt0185134,4.8,38
tt0185136,6.0,40
tt0185139,5.8,12
tt0185142,5.4,26
tt0185147,7.2,26
tt0185152,6.2,32
tt0185154,6.8,389
tt0185166,4.9,107
tt0185167,5.9,118
tt0185169,7.8,14
tt0185170,6.2,35
tt0185174,7.3,23
tt0185183,2.5,72166
tt0185184,5.6,8
tt0185188,7.3,50
tt0185200,5.1,107
tt0185201,6.5,11
tt0185203,6.1,271
tt0185208,5.3,11
tt0185211,6.8,73
tt0185215,6.3,59
tt0185230,5.5,47
tt0185232,6.9,8
tt0185237,5.1,24
tt0185238,6.6,23
tt0185239,4.3,7
tt0185244,4.8,16
tt0185247,6.1,75
tt0185248,4.2,13
tt0185253,4.2,5
tt0185254,7.5,32
tt0185257,4.0,73
tt0185266,3.0,179
tt0185277,4.2,54
tt0185278,5.1,11
tt0185284,4.9,2335
tt0185288,7.3,6
tt0185290,5.5,6
tt0185299,8.1,9
tt0185309,4.8,8
tt0185318,4.3,94
tt0185322,3.3,7
tt0185335,6.7,990
tt0185337,6.6,48
tt0185341,5.6,8
tt0185348,5.1,11
tt0185350,5.8,13
tt0185352,4.6,12
tt0185354,6.5,164
tt0185359,7.3,75
tt0185361,6.2,6
tt0185371,5.6,50201
tt0185379,5.2,28
tt0185382,3.5,63
tt0185387,6.4,32
tt0185389,6.4,80
tt0185401,7.6,10
tt0185405,5.9,514
tt0185408,3.9,45
tt0185417,5.5,34
tt0185421,3.6,11
tt0185422,4.7,14
tt0185429,6.7,284
tt0185431,5.3,90739
tt0185433,6.1,7
tt0185434,4.4,17
tt0185442,5.2,388
tt0185454,6.1,7
tt0185456,7.1,53
tt0185467,6.8,20
tt0185468,4.6,12
tt0185469,6.0,12
tt0185481,7.2,2371
tt0185485,6.6,28
tt0185495,4.5,103
tt0185497,6.2,17
tt0185502,5.5,12
tt0185505,6.3,9
tt0185509,5.6,38
tt0185510,5.1,84
tt0185511,6.3,55
tt0185520,6.7,161
tt0185528,6.8,13
tt0185531,6.7,10
tt0185532,7.0,217
tt0185533,6.2,12
tt0185534,7.0,771
tt0185535,7.4,14
tt0185541,3.5,15
tt0185542,6.4,377
tt0185547,6.4,110
tt0185552,5.2,5
tt0185556,4.2,107
tt0185558,4.8,5
tt0185571,4.9,11
tt0185579,6.0,6
tt0185584,7.2,2990
tt0185591,6.5,74
tt0185597,6.0,11
tt0185598,6.1,72
tt0185605,7.5,29
tt0185613,4.5,12
tt0185614,6.8,48
tt0185623,6.0,19
tt0185624,3.1,27
tt0185629,6.4,9
tt0185635,5.7,6
tt0185640,5.3,39
tt0185648,5.9,30
tt0185654,5.6,27
tt0185659,6.5,15
tt0185664,6.0,115
tt0185671,6.3,6
tt0185672,5.3,41
tt0185673,5.3,27
tt0185675,4.4,7
tt0185684,7.0,5
tt0185685,6.3,15
tt0185686,6.8,8
tt0185688,6.6,21
tt0185691,5.5,152
tt0185693,5.9,17
tt0185702,4.9,7
tt0185711,4.2,150
tt0185714,7.6,271
tt0185717,7.4,118
tt0185719,7.5,48
tt0185722,5.4,86
tt0185726,4.7,55
tt0185732,6.8,28
tt0185733,6.7,144
tt0185739,4.0,33
tt0185745,4.2,9
tt0185752,5.8,50
tt0185753,5.6,14
tt0185757,6.1,14
tt0185758,4.4,8
tt0185762,5.6,5
tt0185766,6.2,14
tt0185776,5.4,17
tt0185777,4.3,7
tt0185778,5.6,76
tt0185781,4.9,7
tt0185782,4.5,6
tt0185783,8.6,56
tt0185786,5.9,180
tt0185842,7.6,215
tt0185849,6.0,5
tt0185850,5.3,68
tt0185852,5.2,9
tt0185853,6.7,1580
tt0185855,6.5,15
tt0185858,5.7,39
tt0185859,8.3,63
tt0185870,5.9,8
tt0185874,7.3,6
tt0185876,5.5,27
tt0185877,5.8,5
tt0185878,7.7,30
tt0185883,7.1,87
tt0185891,5.9,17
tt0185893,6.5,71
tt0185897,6.4,125
tt0185901,6.5,15
tt0185905,1.8,35
tt0185907,4.8,81
tt0185910,6.7,110
tt0185912,7.8,6
tt0185914,6.7,13
tt0185915,7.6,5
tt0185931,6.2,6
tt0185935,5.9,11
tt0185937,6.4,214746
tt0185940,6.7,175
tt0185947,7.0,9
tt0185955,3.7,30
tt0185956,7.2,48
tt0185958,6.8,11
tt0185961,7.0,13
tt0185968,7.5,64
tt0185969,8.1,19
tt0185970,7.7,10
tt0185971,7.6,16
tt0185975,5.2,29
tt0185976,3.0,338
tt0185978,6.6,119
tt0185983,6.1,63
tt0185985,6.3,10
tt0185986,4.1,18
tt0185987,6.3,12
tt0185991,7.8,6
tt0185992,7.5,11
tt0185994,8.1,14
tt0185997,5.6,330
tt0186004,6.5,19
tt0186008,6.1,12
tt0186011,6.9,14
tt0186012,7.8,22
tt0186014,3.9,112
tt0186015,5.6,9
tt0186016,6.2,11
tt0186018,7.0,5
tt0186022,6.4,11
tt0186026,6.3,9
tt0186028,6.8,13
tt0186029,5.2,36
tt0186030,6.8,16
tt0186037,6.6,37
tt0186045,5.6,12595
tt0186069,3.6,13
tt0186071,6.5,77
tt0186083,4.8,11
tt0186088,6.1,15
tt0186091,5.7,7
tt0186092,6.3,21
tt0186095,6.1,9
tt0186097,6.4,16
tt0186099,6.5,34
tt0186101,4.5,11
tt0186102,6.2,33
tt0186103,6.6,11
tt0186104,6.3,63
tt0186105,7.5,45
tt0186108,6.2,25
tt0186109,6.5,32
tt0186114,7.0,77
tt0186115,4.2,5
tt0186117,5.5,17
tt0186118,5.4,11
tt0186119,5.6,208
tt0186124,6.6,9
tt0186131,7.5,41
tt0186151,7.4,93779
tt0186152,6.3,9
tt0186154,8.2,64
tt0186156,7.1,255
tt0186157,4.5,75
tt0186158,5.7,19
tt0186159,6.1,28
tt0186179,8.3,7
tt0186182,8.6,7
tt0186183,6.2,2947
tt0186184,4.6,13
tt0186185,6.6,5
tt0186191,5.3,6
tt0186192,7.5,30
tt0186193,6.2,5
tt0186195,6.9,12
tt0186198,6.6,11
tt0186200,4.1,24
tt0186202,5.8,734
tt0186205,7.6,8
tt0186209,8.0,46
tt0186210,7.3,18
tt0186221,7.9,15
tt0186225,4.7,6
tt0186229,8.2,20
tt0186234,8.0,12
tt0186240,4.5,172
tt0186242,8.4,60
tt0186243,8.1,9
tt0186248,5.1,55
tt0186249,7.5,77
tt0186250,5.3,24
tt0186253,7.0,6585
tt0186255,5.6,27
tt0186256,6.2,83
tt0186257,7.5,357
tt0186258,5.2,92
tt0186261,6.8,12
tt0186262,8.1,28
tt0186265,8.8,48
tt0186273,7.3,44
tt0186276,7.0,44
tt0186280,6.4,44
tt0186282,6.2,10
tt0186286,7.6,7
tt0186293,5.4,11
tt0186305,6.5,16
tt0186310,5.2,13
tt0186326,7.2,60
tt0186329,7.4,11
tt0186334,5.5,39
tt0186346,5.7,148
tt0186357,7.3,10
tt0186377,4.9,33
tt0186378,8.6,5
tt0186380,7.2,137
tt0186381,6.7,10
tt0186387,7.3,75
tt0186389,5.5,6
tt0186390,6.0,71
tt0186394,5.0,49
tt0186396,7.1,12
tt0186397,6.1,503
tt0186409,7.1,30
tt0186412,7.1,139
tt0186413,6.6,21
tt0186414,6.1,24
tt0186417,4.0,125
tt0186419,5.0,85
tt0186421,5.4,14
tt0186422,6.7,15
tt0186426,7.1,19
tt0186427,6.6,13
tt0186430,6.5,13
tt0186431,7.8,9
tt0186432,7.4,39
tt0186434,8.4,21
tt0186435,7.0,6
tt0186436,5.1,45
tt0186437,6.8,69
tt0186438,6.1,18
tt0186440,3.6,8
tt0186446,4.9,11
tt0186449,6.3,195
tt0186451,6.7,13
tt0186453,7.0,86
tt0186454,3.5,325
tt0186459,5.8,62
tt0186462,6.1,170
tt0186465,7.4,25
tt0186470,5.2,67
tt0186471,6.2,61
tt0186473,7.4,46
tt0186475,6.2,16
tt0186477,5.7,6
tt0186483,5.1,273
tt0186488,7.5,66
tt0186491,5.0,7
tt0186508,7.6,15193
tt0186511,8.2,5
tt0186520,6.2,10
tt0186529,7.4,7
tt0186531,7.1,101
tt0186534,5.8,9
tt0186536,4.5,13
tt0186541,5.7,38
tt0186543,6.3,27
tt0186544,5.6,8
tt0186547,3.6,254
tt0186549,5.7,334
tt0186550,7.7,7
tt0186552,8.2,9
tt0186557,6.0,15
tt0186559,6.8,6
tt0186564,2.6,13
tt0186566,6.4,67964
tt0186571,6.9,7
tt0186589,5.6,12645
tt0186597,8.4,64
tt0186598,6.4,56
tt0186600,6.5,10
tt0186606,7.0,68
tt0186608,6.2,5
tt0186611,4.9,37
tt0186613,6.6,8
tt0186618,7.0,16
tt0186623,5.4,14
tt0186624,6.4,16
tt0186629,6.4,90
tt0186631,5.4,27
tt0186637,5.1,39
tt0186638,5.5,13
tt0186644,5.1,9
tt0186647,3.5,672
tt0186649,6.0,30
tt0186650,7.1,788
tt0186657,6.6,11
tt0186658,5.6,198
tt0186669,5.6,8
tt0186674,6.8,28
tt0186676,6.6,25
tt0186678,4.9,8
tt0186680,6.8,5
tt0186683,8.3,11
tt0186685,7.1,11
tt0186699,7.3,43
tt0186710,5.2,15
tt0186712,7.8,6
tt0186713,3.3,6
tt0186716,6.5,16
tt0186719,4.4,127
tt0186720,7.0,22
tt0186721,7.4,34
tt0186722,5.1,18
tt0186725,7.7,876
tt0186730,7.5,2205
tt0186731,6.9,21
tt0186785,7.8,25
tt0186790,4.4,8
tt0186794,6.6,52
tt0186797,5.2,27
tt0186798,5.6,22
tt0186799,6.1,79
tt0186802,6.9,23
tt0186806,6.1,28
tt0186807,7.2,78
tt0186809,4.8,6
tt0186813,5.6,34
tt0186814,5.6,7
tt0186820,7.3,149
tt0186823,4.4,5
tt0186824,5.4,8
tt0186827,5.0,45
tt0186828,6.8,17
tt0186831,6.2,6
tt0186832,5.8,6
tt0186833,4.4,36
tt0186834,6.2,9
tt0186835,6.9,93
tt0186836,4.8,15
tt0186838,6.6,85
tt0186839,5.6,10
tt0186840,6.8,45
tt0186842,6.8,47
tt0186847,7.0,38
tt0186848,6.6,34
tt0186850,5.7,38
tt0186857,5.3,55
tt0186859,4.0,6
tt0186864,5.4,5
tt0186866,7.4,30
tt0186871,4.6,148
tt0186872,7.3,24
tt0186879,6.4,15
tt0186884,5.9,46
tt0186890,7.3,61
tt0186891,5.2,12
tt0186892,6.5,11
tt0186894,5.7,19076
tt0186895,5.7,1027
tt0186896,4.6,415
tt0186907,2.5,209
tt0186908,7.0,98
tt0186909,4.2,146
tt0186912,7.7,9
tt0186918,8.8,10
tt0186922,5.9,10
tt0186927,5.5,43
tt0186928,6.0,47
tt0186932,4.5,354
tt0186934,5.8,6
tt0186936,6.0,48
tt0186939,7.5,249
tt0186946,5.3,6
tt0186953,7.3,100
tt0186956,7.0,109
tt0186957,8.2,49
tt0186966,6.8,8
tt0186967,8.0,7
tt0186968,8.0,81
tt0186975,5.0,13484
tt0186976,5.6,49
tt0186981,6.5,14
tt0186983,5.7,11
tt0186988,2.9,120
tt0186990,6.2,46
tt0186993,3.7,182
tt0186994,7.0,7
tt0186995,5.1,23
tt0186996,4.4,35
tt0186997,5.6,135
tt0186998,6.8,34
tt0187003,7.2,8
tt0187004,4.9,195
tt0187005,7.5,35
tt0187006,6.7,35
tt0187008,5.4,39
tt0187012,5.9,9
tt0187015,5.8,10
tt0187019,5.8,22
tt0187022,5.3,49
tt0187025,4.2,62
tt0187026,6.1,68
tt0187028,5.9,10
tt0187030,5.7,36
tt0187033,6.6,5
tt0187036,6.0,86
tt0187039,5.7,230
tt0187040,6.4,96
tt0187043,5.5,64
tt0187044,6.8,607
tt0187045,6.2,12
tt0187046,5.2,12
tt0187048,6.1,9
tt0187054,5.0,21
tt0187058,8.2,40
tt0187060,4.9,34
tt0187063,5.2,13
tt0187064,5.4,27
tt0187066,3.9,11
tt0187067,7.4,14
tt0187068,5.3,14
tt0187069,4.7,10
tt0187071,6.2,66
tt0187073,5.2,41
tt0187075,4.6,23
tt0187078,6.5,244033
tt0187079,6.1,38
tt0187080,7.2,40
tt0187083,5.8,46
tt0187086,7.8,8
tt0187087,5.6,12
tt0187090,5.1,139
tt0187093,6.3,11
tt0187095,5.3,18
tt0187096,6.8,284
tt0187097,5.5,8
tt0187100,6.9,16
tt0187101,4.4,10
tt0187104,7.7,7
tt0187108,7.2,439
tt0187109,4.9,107
tt0187115,8.1,1426
tt0187119,7.6,211
tt0187122,4.3,41
tt0187124,6.8,28
tt0187127,6.6,34
tt0187129,3.8,23
tt0187130,5.5,31
tt0187131,4.0,84
tt0187141,3.0,14
tt0187144,3.5,22
tt0187148,7.9,57
tt0187150,4.4,219
tt0187152,6.5,99
tt0187154,7.8,6
tt0187155,6.7,10
tt0187161,5.4,22
tt0187165,4.9,64
tt0187171,5.2,77
tt0187176,6.0,60
tt0187177,4.7,6
tt0187178,7.9,620
tt0187181,5.4,23
tt0187182,2.5,90
tt0187185,5.9,25
tt0187187,6.7,21
tt0187188,7.3,302
tt0187189,7.2,21
tt0187192,6.1,243
tt0187193,5.6,61
tt0187195,6.3,55
tt0187200,7.0,329
tt0187201,5.7,17
tt0187202,5.7,63
tt0187214,7.8,80
tt0187216,5.9,11
tt0187218,5.4,14
tt0187220,6.7,26
tt0187221,5.4,15
tt0187222,5.1,15
tt0187225,7.2,15
tt0187226,5.5,8
tt0187227,5.8,946
tt0187229,6.8,10
tt0187231,8.7,5754
tt0187235,3.8,5
tt0187236,4.6,185
tt0187238,5.5,24
tt0187240,2.8,33
tt0187241,3.2,68
tt0187243,6.4,65
tt0187246,5.1,10
tt0187251,3.9,907
tt0187252,7.5,15
tt0187254,7.6,83
tt0187259,3.7,56
tt0187268,6.9,7
tt0187269,5.8,32
tt0187271,6.7,67
tt0187273,7.1,87
tt0187278,6.1,16
tt0187279,4.6,617
tt0187281,5.8,13
tt0187291,8.3,7
tt0187292,4.7,9
tt0187296,4.0,7
tt0187299,5.8,6
tt0187301,6.0,6
tt0187303,5.7,18
tt0187307,5.8,8
tt0187309,5.6,7
tt0187313,6.6,14
tt0187317,6.3,25
tt0187318,8.6,1928
tt0187324,3.7,6
tt0187329,7.4,16
tt0187330,4.8,349
tt0187331,5.3,13
tt0187334,5.9,76
tt0187337,5.0,9
tt0187338,4.4,50
tt0187342,3.9,14
tt0187344,6.2,36
tt0187345,5.9,27
tt0187346,5.6,22
tt0187347,5.3,6
tt0187351,5.2,234
tt0187353,4.8,69
tt0187357,5.2,132
tt0187358,4.9,10
tt0187359,6.9,14
tt0187362,7.2,6
tt0187363,5.2,10
tt0187371,5.4,30
tt0187375,7.0,80
tt0187379,7.8,70
tt0187387,5.7,111
tt0187388,6.1,23
tt0187389,7.5,22
tt0187393,7.2,235424
tt0187395,5.0,44
tt0187399,5.4,105
tt0187407,2.5,94
tt0187408,5.6,5
tt0187409,7.2,80
tt0187412,6.4,122
tt0187413,5.0,8
tt0187414,6.6,17
tt0187416,6.4,12
tt0187417,8.4,40
tt0187419,7.8,80
tt0187420,5.3,27
tt0187421,7.1,106
tt0187422,5.8,101
tt0187424,8.4,7
tt0187426,5.8,10
tt0187427,6.5,57
tt0187428,8.0,29
tt0187429,6.4,21
tt0187431,8.2,57
tt0187433,8.2,26
tt0187434,4.8,8
tt0187441,5.1,17
tt0187442,6.8,12
tt0187443,6.3,9
tt0187445,5.8,71
tt0187446,8.0,10
tt0187455,6.7,32
tt0187457,6.4,914
tt0187460,4.6,39
tt0187461,6.7,7
tt0187463,5.9,9
tt0187470,6.9,9
tt0187473,7.5,20
tt0187474,6.1,574
tt0187481,5.7,6
tt0187483,6.3,6
tt0187484,7.8,93
tt0187485,5.5,28
tt0187486,5.7,13
tt0187497,6.4,12
tt0187499,6.7,355
tt0187500,6.2,5
tt0187501,7.0,161
tt0187502,6.4,18
tt0187503,7.4,57
tt0187505,4.8,51
tt0187507,5.9,30
tt0187509,6.6,12
tt0187512,5.1,5189
tt0187513,3.8,397
tt0187520,5.9,83
tt0187522,6.8,13
tt0187526,7.0,27
tt0187527,7.3,35
tt0187528,6.0,21
tt0187530,4.2,78
tt0187536,6.7,37
tt0187542,5.4,30
tt0187543,4.5,36
tt0187550,7.6,63
tt0187553,5.8,40
tt0187556,6.7,23
tt0187557,5.4,63
tt0187559,6.1,760
tt0187563,6.9,7
tt0187567,5.3,160
tt0187569,4.2,5
tt0187570,7.3,98
tt0187571,4.0,7
tt0187572,6.2,13
tt0187576,6.9,194
tt0187577,6.8,13
tt0187578,6.8,11
tt0187579,6.5,539
tt0187581,7.1,65
tt0187584,6.2,24
tt0187585,4.6,15
tt0187587,7.1,8
tt0187590,5.3,554
tt0187592,5.3,10
tt0187593,4.9,40
tt0187596,6.4,38
tt0187601,6.3,1158
tt0187604,6.2,12
tt0187612,7.5,76
tt0187613,5.7,12
tt0187614,6.6,61
tt0187615,6.1,34
tt0187617,5.3,17
tt0187674,5.1,8
tt0187680,5.7,13
tt0187682,5.0,16
tt0187683,6.0,6
tt0187684,7.9,10
tt0187685,6.5,11
tt0187687,6.4,123
tt0187690,8.4,27
tt0187692,5.8,46
tt0187693,5.2,92
tt0187696,6.1,10990
tt0187700,5.7,6
tt0187710,6.7,37
tt0187712,6.8,904
tt0187732,5.2,469
tt0187736,6.1,9
tt0187738,6.7,184419
tt0187750,5.0,317
tt0187761,5.7,67
tt0187764,6.2,13
tt0187773,5.9,9
